label,h0_pt0_x,h0_pt0_y,h0_pt0_z,h0_pt1_x,h0_pt1_y,h0_pt1_z,h0_pt2_x,h0_pt2_y,h0_pt2_z,h0_pt3_x,h0_pt3_y,h0_pt3_z,h0_pt4_x,h0_pt4_y,h0_pt4_z,h0_pt5_x,h0_pt5_y,h0_pt5_z,h0_pt6_x,h0_pt6_y,h0_pt6_z,h0_pt7_x,h0_pt7_y,h0_pt7_z,h0_pt8_x,h0_pt8_y,h0_pt8_z,h0_pt9_x,h0_pt9_y,h0_pt9_z,h0_pt10_x,h0_pt10_y,h0_pt10_z,h0_pt11_x,h0_pt11_y,h0_pt11_z,h0_pt12_x,h0_pt12_y,h0_pt12_z,h0_pt13_x,h0_pt13_y,h0_pt13_z,h0_pt14_x,h0_pt14_y,h0_pt14_z,h0_pt15_x,h0_pt15_y,h0_pt15_z,h0_pt16_x,h0_pt16_y,h0_pt16_z,h0_pt17_x,h0_pt17_y,h0_pt17_z,h0_pt18_x,h0_pt18_y,h0_pt18_z,h0_pt19_x,h0_pt19_y,h0_pt19_z,h0_pt20_x,h0_pt20_y,h0_pt20_z,h1_pt0_x,h1_pt0_y,h1_pt0_z,h1_pt1_x,h1_pt1_y,h1_pt1_z,h1_pt2_x,h1_pt2_y,h1_pt2_z,h1_pt3_x,h1_pt3_y,h1_pt3_z,h1_pt4_x,h1_pt4_y,h1_pt4_z,h1_pt5_x,h1_pt5_y,h1_pt5_z,h1_pt6_x,h1_pt6_y,h1_pt6_z,h1_pt7_x,h1_pt7_y,h1_pt7_z,h1_pt8_x,h1_pt8_y,h1_pt8_z,h1_pt9_x,h1_pt9_y,h1_pt9_z,h1_pt10_x,h1_pt10_y,h1_pt10_z,h1_pt11_x,h1_pt11_y,h1_pt11_z,h1_pt12_x,h1_pt12_y,h1_pt12_z,h1_pt13_x,h1_pt13_y,h1_pt13_z,h1_pt14_x,h1_pt14_y,h1_pt14_z,h1_pt15_x,h1_pt15_y,h1_pt15_z,h1_pt16_x,h1_pt16_y,h1_pt16_z,h1_pt17_x,h1_pt17_y,h1_pt17_z,h1_pt18_x,h1_pt18_y,h1_pt18_z,h1_pt19_x,h1_pt19_y,h1_pt19_z,h1_pt20_x,h1_pt20_y,h1_pt20_z
TEIT,0.0,0.0,0.0,-0.034062385559082,-0.0213263630867004,0.0371804852932767,-0.0452727079391479,-0.0550375580787658,0.0605632235258894,-0.0487100481986999,-0.0948171019554138,0.0719823037237006,-0.0456451177597045,-0.1279862523078918,0.0808131416291075,0.0109731554985046,-0.0826005339622497,0.0870705191940146,0.0006712079048156,-0.1141513586044311,0.1064780374020415,-0.0180031061172485,-0.1024047136306762,0.1082611699551421,-0.0265955328941345,-0.0826628804206848,0.108099581763156,0.0270776152610778,-0.1011446714401245,0.0706449021548109,0.0012716650962829,-0.1296939849853515,0.0890674908608274,-0.0201818943023681,-0.1110078692436218,0.0774268154949027,-0.0295895338058471,-0.0844768285751342,0.0676098485440093,0.041610300540924,-0.1191357374191284,0.0542415362745599,0.0122764706611633,-0.1528809070587158,0.0695474092811423,-0.0131090879440307,-0.1264086961746215,0.0563485753685312,-0.021141767501831,-0.095255434513092,0.0445328597873525,0.0584763288497924,-0.1383306980133056,0.0405472871810274,0.0371239185333251,-0.1721343398094177,0.0538585391789751,0.0121325254440307,-0.1596919894218444,0.0541192722469644,-0.0022278428077697,-0.1352739930152893,0.0523509887009935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0403487682342529,-0.0273339748382568,0.0166039973165368,-0.0558890700340271,-0.0599288940429687,0.0296508915390347,-0.0626140236854553,-0.0881202220916748,0.0349080118949984,-0.0642024874687194,-0.1038597226142883,0.0392571653838729,-0.0226433873176574,-0.081764817237854,0.0539061840291594,-0.0423969030380249,-0.1116763949394226,0.0592718388553237,-0.0559843778610229,-0.09243905544281,0.0571992549713229,-0.0591899752616882,-0.0745698809623718,0.0564232695515727,-0.0102309584617614,-0.0940026640892028,0.0433815125043963,-0.036412239074707,-0.1248438954353332,0.0449924062605475,-0.0518302321434021,-0.0993121266365051,0.0338307324464892,-0.0538492798805236,-0.0731216073036193,0.028420344334421,0.0021764039993286,-0.1058686971664428,0.0313354249711608,-0.028734266757965,-0.1392756104469299,0.0313385132368182,-0.0478948354721069,-0.1132588982582092,0.0218222703452681,-0.0511693358421325,-0.0893584489822387,0.0177586063410615,0.0156223773956298,-0.1162770986557006,0.0203727822418784,-0.0142056941986083,-0.1473329067230224,0.0221843685622786,-0.0387166142463684,-0.1328306198120117,0.0216051716025447,-0.0494502186775207,-0.1104423999786377,0.0224527198489283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0202785730361938,-0.0371977686882019,0.0157846640619254,-0.0262660980224609,-0.0740817189216613,0.0203929692330575,-0.0332493782043457,-0.0996055006980896,0.018321562540791,-0.0415006279945373,-0.1168996095657348,0.0157061759206271,0.0076878666877746,-0.1018494963645935,0.025676660222075,-0.019233226776123,-0.134446382522583,0.0195068474682784,-0.0389502048492431,-0.117577314376831,0.0123803475695467,-0.0457245707511901,-0.096889853477478,0.0087425475763893,0.0112946033477783,-0.1075386404991149,0.0129374088543272,-0.0242511630058288,-0.1349596381187439,0.0074624456289029,-0.0419242978096008,-0.1130487322807312,0.0002068707514126,-0.0437299013137817,-0.0910078287124633,-0.003717569419109,0.0131764411926269,-0.111548900604248,-0.0003164346156835,-0.0239474177360534,-0.140116810798645,-0.0039037035488717,-0.0424903631210327,-0.1164101958274841,-0.0057689305571101,-0.0447133779525756,-0.0954188704490661,-0.0063110888180516,0.0149417519569396,-0.1131996512413024,-0.0127309793782614,-0.0181272029876709,-0.1394482851028442,-0.014223109948375,-0.0383908748626709,-0.1231516599655151,-0.0120537914511941,-0.0448060035705566,-0.1036921143531799,-0.0096246842471145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0124292969703674,-0.0392709970474243,0.0165046011296396,-0.0161396861076354,-0.0768967270851135,0.0209524226573591,-0.0267474651336669,-0.1008012890815734,0.0189001620945816,-0.0385752320289611,-0.1190094947814941,0.0162145723787432,0.0199176669120788,-0.1083356738090515,0.025176166110981,-0.0125419497489929,-0.1393439173698425,0.0189576861647253,-0.0336660146713256,-0.1232916116714477,0.0110546457779889,-0.0418072938919067,-0.1035435795783996,0.0067068175611382,0.0225028395652771,-0.112206220626831,0.0126896458876615,-0.0183753967285156,-0.1395893692970276,0.0080843023223166,-0.0361581444740295,-0.117663562297821,0.0008561901248356,-0.038456380367279,-0.0969199538230896,-0.0036331156535708,0.0221222639083862,-0.1160606145858764,-5.0172326666597655e-06,-0.0185955166816711,-0.1445760130882263,-0.0018393068841361,-0.0371515154838562,-0.120995819568634,-0.0036251542425417,-0.0391842722892761,-0.1017065048217773,-0.0049668513039761,0.0201948881149292,-0.1178882122039794,-0.0118886302026623,-0.0145431756973266,-0.1421455144882202,-0.0124290198820346,-0.0324936509132385,-0.1253756284713745,-0.010378631277632,-0.0364409089088439,-0.1069027185440063,-0.008355109466862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0554844141006469,-0.0219529271125793,0.017171381133039,-0.0968570113182067,-0.014399230480194,0.0155898827113104,-0.1252809762954712,0.0091860890388488,0.0066709351710868,-0.14435476064682,0.0397541522979735,-0.0041672241889045,-0.1479324698448181,-0.0254915356636047,0.0054236781768394,-0.1892083883285522,-0.0019446611404418,-0.0045385196820006,-0.1976145505905151,0.0419313311576843,-0.0116061241380975,-0.2011142969131469,0.08047616481781,-0.0156346893884346,-0.144088864326477,-0.0119257569313049,-0.0097549184240506,-0.1436741948127746,0.087849736213684,-0.0168373006411002,-0.1141005158424377,0.112258195877075,-0.020180664864938,-0.0957528352737426,0.1084334850311279,-0.0243588778205321,-0.1296974420547485,0.0131868124008178,-0.0234909690000222,-0.1223716139793396,0.1025277972221374,-0.0276108699865744,-0.0933781862258911,0.1043649911880493,-0.0257041639663384,-0.0751926898956298,0.0901042819023131,-0.0267261005021737,-0.1132543087005615,0.0395073294639587,-0.0366000569440529,-0.1041244268417358,0.0987346768379211,-0.0387804023005173,-0.0824885368347168,0.0984241962432861,-0.0343364699758694,-0.0679860115051269,0.0845152139663695,-0.0307625642992661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0569602251052856,0.0493921041488647,0.0003546120112502,-0.0919327139854431,0.075352132320404,-0.0121691507831939,-0.1106219291687011,0.1133293509483337,-0.0300312565252908,-0.1237899661064148,0.1468493342399596,-0.0483370704189666,-0.138370931148529,-0.0296829342842102,-0.0038264174093284,-0.1713916659355163,-0.0263282060623168,-0.0223281366363891,-0.1751673221588134,-0.001213788986206,-0.0363628735379108,-0.1731914281845092,0.0109057426452636,-0.04572633109845,-0.1274634003639221,-0.0466022491455078,-0.0163988099978097,-0.1443442106246948,0.0201743841171264,-0.0312961546317466,-0.1289544701576233,0.0485280752182006,-0.0372131561473735,-0.1151493191719055,0.0417779088020324,-0.041608343048466,-0.1060680747032165,-0.0428252816200256,-0.0308034998909362,-0.1228047609329223,0.034330666065216,-0.0397348535791763,-0.1076089143753051,0.0565420985221862,-0.0364636687175163,-0.096732497215271,0.0478767156600952,-0.0359041338399776,-0.0830633044242858,-0.0251303911209106,-0.0466699434057601,-0.094648003578186,0.0447492003440856,-0.0504068230823405,-0.0851200222969055,0.0620229840278625,-0.0460240637496837,-0.0762079954147338,0.0563431978225708,-0.0430661832527049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0503936409950256,0.0447442531585693,-0.0020035973506935,-0.0889408588409423,0.0564072132110595,-0.0118904796185858,-0.1087995767593383,0.0742236375808715,-0.025979667225755,-0.1238824129104614,0.1013351678848266,-0.0402218469175465,-0.1385276913642883,-0.031322956085205,-0.0011579827628054,-0.1809658408164978,-0.0365517139434814,-0.0150459439250596,-0.2119873166084289,-0.0341153144836425,-0.0259448730143674,-0.2347393631935119,-0.028364360332489,-0.0350310758444436,-0.1289093494415283,-0.0529424548149108,-0.0116326308566101,-0.1410898566246032,0.0228326916694641,-0.0289738041105635,-0.1118332743644714,0.0385669469833374,-0.0340276912542947,-0.0963057875633239,0.0216333270072937,-0.0363075055870183,-0.1098328232765197,-0.0576241016387939,-0.0237207778486378,-0.1179614067077636,0.0261875987052917,-0.0352608629259236,-0.0908805131912231,0.0354375839233398,-0.0273474969658024,-0.081161081790924,0.0170269012451171,-0.0224885430875189,-0.0872321128845214,-0.0504881143569946,-0.0376969159337647,-0.0950855612754821,0.0178475975990295,-0.0427246757539876,-0.0760068297386169,0.0244280695915222,-0.0352982946428426,-0.0679823756217956,0.0070340633392333,-0.0296160385700829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0521138906478881,0.0300370454788208,-0.001730092281491,-0.0864321589469909,0.0263022780418396,-0.013223942548052,-0.1092534661293029,0.030974268913269,-0.0277702940553581,-0.1337310075759887,0.0450361371040344,-0.0431182702928935,-0.101850688457489,-0.0859088897705078,-0.0086327066570674,-0.1456155776977539,-0.1008419394493103,-0.02294616977872,-0.1766524910926818,-0.1029497981071472,-0.0336225798279201,-0.1994982361793518,-0.0996115207672119,-0.0418351573795234,-0.089512288570404,-0.0978777408599853,-0.0182533880621349,-0.1266849637031555,-0.0417402982711792,-0.0359919128865157,-0.1088014245033264,-0.0121514797210693,-0.039592141464368,-0.0911796689033508,-0.0131128430366516,-0.0408108329326068,-0.0765908360481262,-0.0903964638710022,-0.0287503657788192,-0.1113863587379455,-0.0268621444702148,-0.0420737994760429,-0.0914479494094848,-0.0038928389549255,-0.0336114002317344,-0.0766205191612243,-0.0079880356788635,-0.0278803633451616,-0.0644193291664123,-0.0716232061386108,-0.0404327979236995,-0.0907631516456604,-0.0208895206451416,-0.0475603548735534,-0.075473666191101,-0.001298189163208,-0.0399686714559947,-0.0630089044570922,-0.0038838386535644,-0.0337653851062213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0271039009094238,-0.021714448928833,0.0070868344691063,-0.0397150516510009,-0.0538448095321655,0.0083228229258621,-0.0482231974601745,-0.0809056758880615,0.0055008792031968,-0.0546037554740905,-0.0958992838859558,0.0028542834978963,-0.0055915713310241,-0.0902851819992065,0.0115202861551607,-0.0350853204727172,-0.1142163872718811,0.0046341475744212,-0.0503687262535095,-0.0964432954788208,-0.0014950626583356,-0.0534253716468811,-0.0769856572151184,-0.0043228389050398,-0.0014167428016662,-0.0965939164161682,0.0038388271995301,-0.0358206629753112,-0.1147644519805908,-0.0015372497083205,-0.0498190522193908,-0.0954992771148681,-0.0063818753052089,-0.0506471991539001,-0.076046347618103,-0.0088830403338704,-0.0011504888534545,-0.0999130606651306,-0.0044447979244921,-0.0375619530677795,-0.1180884838104248,-0.0095654986153874,-0.051201581954956,-0.09720379114151,-0.0104462848331365,-0.0512544512748718,-0.078420341014862,-0.010032631392363,-0.0042704939842224,-0.1009679436683654,-0.0122905633698735,-0.0359019041061401,-0.1217779517173767,-0.0155615116755995,-0.0518296360969543,-0.1065866351127624,-0.0132998618583712,-0.0559825897216796,-0.0889210700988769,-0.0105989928643737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0700547695159913,0.0391179323196411,-0.002107800401518,-0.1175702214241029,0.0551627874374389,-0.0170858674196096,-0.1480410099029542,0.0874797105789184,-0.0342557061908337,-0.175607442855835,0.1255602240562439,-0.0556319881675335,-0.1655228137969971,-0.0557888746261596,-0.0379442390499207,-0.2123685479164124,0.0121968984603881,-0.062333941876659,-0.2348966598510743,0.0655135512351989,-0.082455072968969,-0.2521266341209413,0.1122472286224365,-0.0956098031697365,-0.1330551505088807,-0.06148362159729,-0.0521772284505459,-0.1739617586135865,0.0257632136344909,-0.0695778843460175,-0.1972584128379823,0.0871405005455017,-0.0850780051646324,-0.2152751684188844,0.1322606801986694,-0.1000148769912811,-0.0901973247528077,-0.0460525751113891,-0.0651816022095772,-0.1227793097496033,0.0390282273292541,-0.0837806281147095,-0.1423790454864503,0.0906033515930175,-0.0970149975714775,-0.1609050035476685,0.1299301385879516,-0.1084869843421074,-0.047896683216095,-0.0179589986801147,-0.0776442405281158,-0.0579155087471009,0.0258519649505615,-0.0911444541511627,-0.0663557648658753,0.0556250810623168,-0.0944047537145706,-0.0761654376983643,0.0851562619209289,-0.0979839157757851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0683389902114868,0.0577353239059448,-0.0026006896662805,-0.1183798313140869,0.1054010391235351,-0.0205631330757681,-0.1425258517265319,0.1660827398300171,-0.0417444836496656,-0.1558734774589538,0.2199525833129882,-0.0620432179569546,-0.1906919479370117,0.009672999382019,-0.0294005815088098,-0.2246206998825073,0.094944417476654,-0.0539675299226587,-0.2284498810768127,0.1607725024223327,-0.0706169624029939,-0.230479896068573,0.21525639295578,-0.0809259805976694,-0.1658321619033813,-0.013794720172882,-0.0429261233805959,-0.1555606722831726,0.1137734651565551,-0.0556479413210695,-0.1228715777397155,0.1074610352516174,-0.0559448208808247,-0.1076930165290832,0.0767005681991577,-0.0588641297220533,-0.1245778203010559,-0.0189716219902038,-0.0568510349988286,-0.1114796996116638,0.1095589995384216,-0.0614308696388547,-0.0887761116027832,0.0896325707435607,-0.046714561074907,-0.0854386091232299,0.0539464354515075,-0.0402493495642488,-0.0815630555152893,-0.0120426416397094,-0.0730534214674775,-0.0788192749023437,0.0872172713279724,-0.0745518375336473,-0.0645422935485839,0.0754493474960327,-0.0599546115993803,-0.061129093170166,0.0454660058021545,-0.049173841267759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0676996707916259,0.0652385354042053,-0.0046293481026964,-0.1116061806678772,0.1197400689125061,-0.0240768172552066,-0.1285243034362793,0.1875302791595459,-0.0467708238174395,-0.1367278099060058,0.247390329837799,-0.0694672220160441,-0.1845854520797729,0.0223144888877868,-0.0320106276084857,-0.2129273414611816,0.1082124710083007,-0.0572895795812087,-0.2123120427131652,0.1781560778617859,-0.0760705970932917,-0.2103047966957092,0.2361062169075012,-0.0882442646433787,-0.160296082496643,-0.0028917789459228,-0.0451085508574919,-0.1456086635589599,0.1355291008949279,-0.0590056420077758,-0.1102924346923828,0.1380862593650818,-0.0627058648278193,-0.0923306345939636,0.1114203333854675,-0.0690051966120677,-0.1208071112632751,-0.0098861455917358,-0.058421006124206,-0.1033059954643249,0.1297401189804077,-0.0626496949006991,-0.0796638131141662,0.1175983548164367,-0.050733783911653,-0.075806975364685,0.0858381986618042,-0.0475627758314089,-0.0797593593597412,-0.0052444338798522,-0.0742408090044932,-0.0737426280975341,0.1034064888954162,-0.074675341766067,-0.0583546757698059,0.0973790884017944,-0.0602885537554698,-0.0546938776969909,0.0708705186843872,-0.0509514712502436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0392352938652038,-0.0482073426246644,-0.0664784790978955,-0.0519052743911743,-0.1100207567214966,-0.0980248780952024,-0.0575426816940307,-0.1778122186660767,-0.113946649621539,-0.0653893947601318,-0.2395184040069581,-0.1266120629416036,0.0524690151214599,-0.1585124731063844,-0.0956760378585385,0.0642811059951782,-0.2605965733528138,-0.1091343196139859,0.0359810590744018,-0.2853610515594483,-0.1024499865279721,0.0098153352737426,-0.2799049615859986,-0.0921682896123456,0.0767738819122314,-0.14277982711792,-0.0589060964093732,0.044185996055603,-0.2361428141593934,-0.0721792163358258,-0.009010910987854,-0.2338818907737733,-0.0628859953985738,-0.0322706699371337,-0.207900881767273,-0.0515748443112897,0.082559049129486,-0.1329230666160584,-0.023156729902439,0.0441476702690124,-0.2143258452415467,-0.0415939943895864,0.0002117753028869,-0.209363341331482,-0.0390597762570905,-0.0141612291336059,-0.1836523413658143,-0.0314211988852548,0.0804160833358764,-0.1299952864646912,0.0100556850402426,0.0562348961830139,-0.2017864584922791,-0.003814160733782,0.0243417620658874,-0.1978985071182252,-0.0008730237868803,0.0100295543670654,-0.1686443090438844,0.0068154019272696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,-0.0116639733314514,-0.0483093857765197,0.0365804983325687,-0.0071184039115905,-0.0905413627624511,0.0536278812237469,-0.0068054795265197,-0.1194468736648559,0.0591630553849426,-0.009152352809906,-0.1410685777664184,0.0625236770160881,0.0271939635276794,-0.1173213124275207,0.059310442770311,0.0043457746505737,-0.1520302295684814,0.0655182590730873,-0.0166316032409667,-0.1368587613105774,0.0632700910814491,-0.0245870947837829,-0.1143602132797241,0.0616431115217892,0.0334502458572387,-0.1208192706108093,0.0378350382693497,-0.0030157566070556,-0.1539870500564575,0.044707938099691,-0.0238993763923645,-0.1328800916671753,0.0384939117379871,-0.0301761031150817,-0.1051360368728637,0.0338483965047089,0.0390238761901855,-0.122970700263977,0.0167444469429937,-0.0006053447723388,-0.1602198481559753,0.0229270709701267,-0.0234388709068298,-0.1369696855545044,0.0199304530419794,-0.0284196734428405,-0.1104918718338012,0.016717002729365,0.0443926453590393,-0.1238158345222473,-0.0021653610724569,0.0078716278076171,-0.1591779589653015,0.0015231015881908,-0.0169349312782287,-0.1449781656265258,0.0037643197015313,-0.0270167589187622,-0.1210819482803344,0.0053309146337596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEIT,0.0,0.0,0.0,0.0194260478019714,-0.0784907341003418,-0.0050044834583217,0.0531857013702392,-0.1380394101142883,-0.0067148354805226,0.0790028572082519,-0.1816550493240356,-0.0080802568203921,0.0843493342399597,-0.2210870385169983,-0.009474410393011,0.1050773859024047,-0.140311062335968,-0.0069675666249508,0.0919649600982666,-0.2119378447532653,-0.0049084766737336,0.0673060417175293,-0.2253342270851135,-0.0015323957863415,0.0535312891006469,-0.2212418317794799,-0.0002988691643963,0.1012342572212219,-0.0940112471580505,-0.0099048518545145,0.075655460357666,-0.1661484837532043,-0.0083282810605282,0.048729658126831,-0.1689636707305908,-0.0067320896282012,0.0324347615242004,-0.1599135398864746,-0.0074993671818787,0.0845422744750976,-0.0542449951171875,-0.0122930199808592,0.0651865005493164,-0.1209886670112609,-0.0127416091940517,0.0457748770713806,-0.1254226565361023,-0.007806013521474,0.0373031497001647,-0.1144768595695495,-0.006076022234481,0.0587988495826721,-0.0237284302711486,-0.0148565784997458,0.0581377744674682,-0.0863629579544067,-0.0161373863897437,0.051738440990448,-0.1098234057426452,-0.0093548183298821,0.053762674331665,-0.1144239902496337,-0.0041754578209633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
